X,GENEID,Alignment.x,Rank.x,baseMean.x,Alignment.y,Rank.y,baseMean.y,logMeanExpression,RankDiff,MeanRank,num.trans,Description,Gene_name,Somatic_recombination_before_transcription,Variant_Alleles,Dfam_conserved,Dfam_simple
2068,ENSG00000146409,STAR,2214,538.3190204,HISAT2,2269,521.5186112,6.683458971,-55,2241.5,NA,,,,,,
2069,ENSG00000106771,STAR,2716,14364.15481,HISAT2,2661,13893.76244,9.966980341,55,2688.5,NA,,,,,,
2070,ENSG00000110619,STAR,2770,302.4938041,HISAT2,2825,282.8033215,6.095589095,-55,2797.5,17,,,,,,
2071,ENSG00000076513,STAR,2772,849.3640378,HISAT2,2827,815.4628324,7.136559144,-55,2799.5,NA,,,,,,
2072,ENSG00000157985,STAR,2800,173.3955238,HISAT2,2745,163.2938916,5.541430079,55,2772.5,NA,,,,,,
2073,ENSG00000223891,STAR,2913,273.6887242,HISAT2,2968,258.9817717,5.999382145,-55,2940.5,NA,,,,,,
2074,ENSG00000108094,STAR,3444,1110.211389,HISAT2,3389,1066.447033,7.404543785,55,3416.5,NA,,,,,,
2075,ENSG00000165516,STAR,3684,376.1588883,HISAT2,3629,363.0297216,6.323774112,55,3656.5,NA,,,,,,
2076,ENSG00000210082,STAR,3805,450015.3983,HISAT2,3750,412179.8869,13.39407664,55,3777.5,NA,,,,,,
2077,ENSG00000138802,STAR,4158,1176.776697,HISAT2,4103,1144.059224,7.466688725,55,4130.5,NA,,,,,,
2078,ENSG00000157765,STAR,471,16.1103288,HISAT2,417,15.15247949,3.16490816,54,444,NA,,,,,,
2079,ENSG00000229688,STAR,509,16.47365231,HISAT2,563,15.8098159,3.193704068,-54,536,NA,,,,,,
2080,ENSG00000197261,STAR,662,103.1703441,HISAT2,716,93.98575009,5.01172283,-54,689,NA,,,,,,
2081,ENSG00000286457,STAR,794,106.8099332,HISAT2,848,103.817952,5.067134771,-54,821,NA,,,,,,
2082,ENSG00000081320,STAR,1054,258.8129806,HISAT2,1108,251.8111231,5.952512008,-54,1081,NA,,,,,,
2083,ENSG00000131015,STAR,1600,148.1282835,HISAT2,1546,140.5038702,5.386237665,54,1573,1,,,,,,
2084,ENSG00000267383,STAR,1765,76.81558436,HISAT2,1819,74.05976547,4.734841977,-54,1792,NA,,,,,,
2085,ENSG00000269556,STAR,1798,221.9716385,HISAT2,1744,211.4598067,5.792103261,54,1771,11,,,,,,
2086,ENSG00000196924,STAR,1900,183.0938728,HISAT2,1954,164.6870643,5.58137905,-54,1927,NA,,,,,,
2087,ENSG00000080503,STAR,2107,3040.158775,HISAT2,2053,2924.161918,8.412330271,54,2080,NA,,,,,,
2088,ENSG00000135842,STAR,2325,136.2487393,HISAT2,2379,131.6476585,5.308626883,-54,2352,NA,,,,,,
2089,ENSG00000143850,STAR,2347,458.46469,HISAT2,2293,441.2607901,6.520761155,54,2320,NA,,,,,,
2090,ENSG00000112079,STAR,2759,571.2732957,HISAT2,2705,557.3762443,6.745190958,54,2732,1,,,,,,
2091,ENSG00000119285,STAR,2834,3060.450137,HISAT2,2780,2959.575979,8.42073474,54,2807,NA,,,,,,
2092,ENSG00000184220,STAR,3599,926.0729017,HISAT2,3545,857.113016,7.211283197,54,3572,NA,,,,,,
2093,ENSG00000146038,STAR,3666,3161.030797,HISAT2,3612,3072.679857,8.454758211,54,3639,NA,,,,,,
2094,ENSG00000110768,STAR,3673,5489.031409,HISAT2,3619,5259.74533,9.001950458,54,3646,16,,,,,,
2095,ENSG00000229859,STAR,134,15.12915987,HISAT2,187,13.33874843,3.081842724,-53,160.5,NA,,,,,,
2096,ENSG00000172137,STAR,154,20.68679525,HISAT2,207,19.0481231,3.408201356,-53,180.5,5,,,,,,
2097,ENSG00000130957,STAR,450,17.414487,HISAT2,503,16.99463458,3.254698629,-53,476.5,1,,,,,,
2098,ENSG00000203722,STAR,542,16.53091484,HISAT2,595,14.32932206,3.165288359,-53,568.5,3,,,,,,
2099,ENSG00000231762,STAR,560,18.74403566,HISAT2,613,17.4718241,3.313456565,-53,586.5,NA,,,,,,
2100,ENSG00000065328,STAR,618,77.62263219,HISAT2,671,74.27899129,4.742861533,-53,644.5,NA,,,,,,
2101,ENSG00000145777,STAR,808,45.81225062,HISAT2,861,45.0105116,4.22416605,-53,834.5,NA,,,,,,
2102,ENSG00000174721,STAR,1053,56.45892826,HISAT2,1106,55.29305048,4.43207141,-53,1079.5,NA,,,,,,
2103,ENSG00000180758,STAR,1153,62.33316112,HISAT2,1100,55.26872227,4.499448741,53,1126.5,NA,,,,,,
2104,ENSG00000286416,STAR,1244,35.69791358,HISAT2,1191,34.87883898,3.972879752,53,1217.5,NA,,,,,,
2105,ENSG00000115008,STAR,1263,154.7254734,HISAT2,1316,146.6263621,5.429515152,-53,1289.5,1,,,,,,
2106,ENSG00000123416,STAR,1439,12874.79566,HISAT2,1492,11897.47087,9.84286302,-53,1465.5,NA,,,,,,
2107,ENSG00000285106,STAR,1491,158.0801292,HISAT2,1544,150.9420897,5.453401214,-53,1517.5,NA,,,,,,
2108,ENSG00000147003,STAR,1582,177.4852079,HISAT2,1529,173.917441,5.577629238,53,1555.5,2,,,,,,
2109,ENSG00000244041,STAR,1650,113.9187844,HISAT2,1597,109.7403477,5.128649167,53,1623.5,NA,,,,,,
2110,ENSG00000184162,STAR,1692,117.9161289,HISAT2,1639,111.5260258,5.157209584,53,1665.5,NA,,,,,,
2111,ENSG00000086189,STAR,1745,82.4836087,HISAT2,1798,77.04783709,4.795852752,-53,1771.5,NA,,,,,,
2112,ENSG00000024862,STAR,2399,1321.00064,HISAT2,2346,1278.125183,7.580732013,53,2372.5,NA,,,,,,
2113,ENSG00000156467,STAR,2602,11553.25435,HISAT2,2549,10671.14948,9.734407682,53,2575.5,NA,,,,,,
2114,ENSG00000145687,STAR,2612,4979.395695,HISAT2,2559,4847.687522,8.909672948,53,2585.5,NA,,,,,,
2115,ENSG00000136541,STAR,2626,6401.777538,HISAT2,2573,6265.904835,9.162696196,53,2599.5,NA,,,,,,
2116,ENSG00000147257,STAR,2635,1813.553406,HISAT2,2582,1741.880782,7.895247459,53,2608.5,NA,,,,,,
2117,ENSG00000170515,STAR,2688,831.8592676,HISAT2,2635,763.6644352,7.101421809,53,2661.5,NA,,,,,,
2118,ENSG00000111196,STAR,2704,1494.967287,HISAT2,2651,1446.56394,7.704473541,53,2677.5,NA,,,,,,
2119,ENSG00000119335,STAR,2907,19766.66483,HISAT2,2854,18971.49551,10.28371733,53,2880.5,NA,,,,,,
2120,ENSG00000102038,STAR,3054,2918.417519,HISAT2,3001,2814.426056,8.3723132,53,3027.5,NA,,,,,,
2121,ENSG00000181610,STAR,3105,1567.612781,HISAT2,3052,1509.816393,7.750408503,53,3078.5,NA,,,,,,
2122,ENSG00000088930,STAR,3318,4735.009648,HISAT2,3265,4588.934558,8.857867576,53,3291.5,1,,,,,,
2123,ENSG00000197580,STAR,3445,291.9692798,HISAT2,3392,278.7425137,6.066897886,53,3418.5,NA,,,,,,
2124,ENSG00000214784,STAR,4042,6589.136301,HISAT2,3989,6247.783356,9.181223354,53,4015.5,1,,,,,,
2125,ENSG00000140262,STAR,4302,2197.579316,HISAT2,4249,2130.202822,8.090304445,53,4275.5,NA,,,,,,
2126,ENSG00000154930,STAR,245,28.61685729,HISAT2,297,28.55573582,3.758748863,-52,271,NA,,,,,,
2127,ENSG00000074590,STAR,708,149.6772242,HISAT2,760,144.4566776,5.402251899,-52,734,NA,,,,,,
2128,ENSG00000279400,STAR,982,95.23153896,HISAT2,1034,92.39222778,4.951788299,-52,1008,NA,,,,,,
2129,ENSG00000255122,STAR,1010,79.95419929,HISAT2,1062,72.33913273,4.754656568,-52,1036,NA,,,,,,
2130,ENSG00000010310,STAR,1120,28.24789068,HISAT2,1172,27.08817179,3.732704373,-52,1146,9,,,,,,
2131,ENSG00000168411,STAR,1509,684.1347903,HISAT2,1561,655.1652911,6.919404597,-52,1535,NA,,,,,,
2132,ENSG00000095777,STAR,1685,67.3055921,HISAT2,1737,65.92870803,4.60786601,-52,1711,NA,,,,,,
2133,ENSG00000174944,STAR,1755,307.1328036,HISAT2,1703,298.5990935,6.123440497,52,1729,3,,,,,,
2134,ENSG00000171469,STAR,2011,1394.828722,HISAT2,1959,1343.415533,7.633629291,52,1985,NA,,,,,,
2135,ENSG00000137628,STAR,2131,1501.02744,HISAT2,2079,1458.674288,7.709920342,52,2105,NA,,,,,,
2136,ENSG00000113083,STAR,2266,1038.082442,HISAT2,2214,1015.562041,7.343337909,52,2240,NA,,,,,,
2137,ENSG00000164924,STAR,2448,17089.54389,HISAT2,2396,16388.1957,10.13791289,52,2422,NA,,,,,,
2138,ENSG00000165895,STAR,2595,821.6669579,HISAT2,2543,799.2353311,7.107658554,52,2569,NA,,,,,,
2139,ENSG00000103544,STAR,2665,3168.841898,HISAT2,2613,3058.81001,8.454944719,52,2639,NA,,,,,,
2140,ENSG00000150471,STAR,2733,1269.788943,HISAT2,2681,1227.94223,7.541025089,52,2707,NA,,,,,,
2141,ENSG00000085063,STAR,2814,8076.075916,HISAT2,2762,7859.981013,9.393167336,52,2788,NA,,,,,,
2142,ENSG00000156384,STAR,2871,1537.566645,HISAT2,2819,1474.637321,7.729684915,52,2845,NA,,,,,,
2143,ENSG00000066117,STAR,2887,411.772952,HISAT2,2939,392.6481133,6.410334423,-52,2913,NA,,,,,,
2144,ENSG00000243710,STAR,3271,699.5755907,HISAT2,3219,672.2924086,6.942853849,52,3245,8,,,,,,
2145,ENSG00000164305,STAR,3325,1725.343976,HISAT2,3273,1675.968745,7.849061829,52,3299,NA,,,,,,
2146,ENSG00000084623,STAR,3596,7483.48399,HISAT2,3544,6879.220962,9.298634586,52,3570,NA,,,,,,
2147,ENSG00000095637,STAR,3601,774.1263436,HISAT2,3549,745.9077153,7.044975037,52,3575,NA,,,,,,
2148,ENSG00000005175,STAR,3730,2932.730002,HISAT2,3678,2848.742227,8.379562233,52,3704,NA,,,,,,
2149,ENSG00000180957,STAR,3774,4137.672861,HISAT2,3722,3986.624957,8.721110757,52,3748,NA,,,,,,
2150,ENSG00000158417,STAR,3801,3973.679303,HISAT2,3749,3803.372394,8.67852355,52,3775,NA,,,,,,
2151,ENSG00000054282,STAR,3871,1623.423224,HISAT2,3819,1538.174796,7.780098563,52,3845,5,,,,,,
2152,ENSG00000120457,STAR,107,7.548782802,HISAT2,158,6.734283856,2.390222707,-51,132.5,NA,,,,,,
2153,ENSG00000184697,STAR,182,20.38753528,HISAT2,233,19.11517978,3.399366546,-51,207.5,3,,,,,,
2154,ENSG00000133110,STAR,267,18.52848432,HISAT2,318,17.89437622,3.313300974,-51,292.5,NA,,,,,,
2155,ENSG00000203985,STAR,341,9.546895632,HISAT2,290,8.792889311,2.635001996,51,315.5,NA,,,,,,
2156,ENSG00000185215,STAR,574,16.55739955,HISAT2,625,16.19257927,3.204926552,-51,599.5,NA,,,,,,
2157,ENSG00000151572,STAR,1501,671.4509204,HISAT2,1552,645.7681625,6.902074174,-51,1526.5,3,,,,,,
2158,ENSG00000080854,STAR,1583,108.8832856,HISAT2,1532,105.8965931,5.086556178,51,1557.5,NA,,,,,,
2159,ENSG00000242125,STAR,1901,644.5828531,HISAT2,1952,614.5538403,6.858417727,-51,1926.5,NA,,,,,,
2160,ENSG00000166432,STAR,2074,864.2767947,HISAT2,2023,846.8089442,7.160598412,51,2048.5,NA,,,,,,
2161,ENSG00000107968,STAR,2360,727.9737434,HISAT2,2309,703.4801418,6.984451298,51,2334.5,NA,,,,,,
2162,ENSG00000158769,STAR,2553,670.1121374,HISAT2,2502,640.8308351,6.898237685,51,2527.5,NA,,,,,,
2163,ENSG00000148700,STAR,2717,4742.245506,HISAT2,2666,4600.55429,8.859721716,51,2691.5,NA,,,,,,
2164,ENSG00000108854,STAR,2765,1135.934263,HISAT2,2816,1093.061622,7.428015303,-51,2790.5,NA,,,,,,
2165,ENSG00000186834,STAR,2910,241.2878638,HISAT2,2859,233.2977965,5.880356328,51,2884.5,1,,,,,,
2166,ENSG00000138757,STAR,3668,7299.299661,HISAT2,3617,7057.732661,9.28990598,51,3642.5,NA,,,,,,
2167,ENSG00000122882,STAR,3739,1859.545286,HISAT2,3688,1791.060289,7.921200101,51,3713.5,NA,,,,,,
2168,ENSG00000240914,STAR,3863,4335.096138,HISAT2,3812,3913.193044,8.746985417,51,3837.5,NA,,,,,,
2169,ENSG00000133318,STAR,3922,1816.13632,HISAT2,3871,1720.61389,7.892244052,51,3896.5,NA,,,,,,
2170,ENSG00000242262,STAR,3944,4565.090024,HISAT2,3893,3671.741248,8.764203359,51,3918.5,NA,,,,,,
2171,ENSG00000114446,STAR,4046,1042.537527,HISAT2,3995,1008.258361,7.343857383,51,4020.5,6,,,,,,
2172,ENSG00000134243,STAR,4208,1298.39712,HISAT2,4157,1266.289929,7.56607397,51,4182.5,NA,,,,,,
2173,ENSG00000019991,STAR,328,28.7867418,HISAT2,378,28.03349713,3.75661965,-50,353,NA,,,,,,
2174,ENSG00000147127,STAR,1183,55.52246814,HISAT2,1233,51.76687035,4.399447793,-50,1208,3,,,,,,
2175,ENSG00000151090,STAR,1286,305.9319981,HISAT2,1336,298.5558471,6.120758679,-50,1311,NA,,,,,,
2176,ENSG00000226742,STAR,1314,56.44630828,HISAT2,1264,54.13735189,4.425026068,50,1289,5,,,,,,
2177,ENSG00000109576,STAR,1351,368.0612486,HISAT2,1401,356.8957772,6.303551027,-50,1376,NA,,,,,,
2178,ENSG00000286257,STAR,1361,384.6937817,HISAT2,1311,371.9790443,6.346834422,50,1336,NA,,,,,,
2179,ENSG00000095539,STAR,1407,102.1429888,HISAT2,1357,98.72763742,5.020630558,50,1382,NA,,,,,,
2180,ENSG00000177628,STAR,1426,558.8804736,HISAT2,1476,532.7652819,6.715702262,-50,1451,16,,,,,,
2181,ENSG00000180011,STAR,1806,1360.240112,HISAT2,1756,1322.873371,7.611682544,50,1781,4,,,,,,
2182,ENSG00000215217,STAR,1986,129.7036377,HISAT2,1936,122.4317786,5.251852015,50,1961,2,,,,,,
2183,ENSG00000114019,STAR,2127,450.826447,HISAT2,2077,438.3603255,6.507287578,50,2102,NA,,,,,,
2184,ENSG00000229932,STAR,2199,856.5687265,HISAT2,2249,740.6562925,7.112243393,-50,2224,NA,,,,,,
2185,ENSG00000174740,STAR,2320,340.2141306,HISAT2,2270,334.1437763,6.229074984,50,2295,2,,,,,,
2186,ENSG00000157856,STAR,2530,694.0614548,HISAT2,2480,662.0126957,6.932514038,50,2505,NA,,,,,,
2187,ENSG00000075239,STAR,2594,1115.782601,HISAT2,2644,1060.369306,7.406083487,-50,2619,NA,,,,,,
2188,ENSG00000100650,STAR,2658,22274.91175,HISAT2,2608,21727.60278,10.40845746,50,2633,NA,,,,,,
2189,ENSG00000132294,STAR,2676,1427.457447,HISAT2,2626,1398.383625,7.662302902,50,2651,NA,,,,,,
2190,ENSG00000166444,STAR,2860,1212.799404,HISAT2,2810,1136.174943,7.484866764,50,2835,NA,,,,,,
2191,ENSG00000123560,STAR,2906,277.8344176,HISAT2,2856,269.6105494,6.022574796,50,2881,NA,,,,,,
2192,ENSG00000065600,STAR,2937,259.9223954,HISAT2,2887,251.4628298,5.954940103,50,2912,NA,,,,,,
2193,ENSG00000119927,STAR,3027,1255.326584,HISAT2,2977,1227.498728,7.533199443,50,3002,NA,,,,,,
2194,ENSG00000187957,STAR,3068,796.8851904,HISAT2,3018,757.2288555,7.069448543,50,3043,2,,,,,,
2195,ENSG00000010270,STAR,3124,1737.67235,HISAT2,3074,1689.440485,7.85647161,50,3099,NA,,,,,,
2196,ENSG00000183474,STAR,3336,1800.310745,HISAT2,3386,1678.989919,7.878460597,-50,3361,26,,,,,,
2197,ENSG00000272602,STAR,3557,759.4582301,HISAT2,3507,715.7116797,7.018682932,50,3532,5,,,,,,
2198,ENSG00000163811,STAR,3644,1182.169887,HISAT2,3594,1139.402376,7.468439682,50,3619,NA,,,,,,
2199,ENSG00000172172,STAR,3829,3512.350204,HISAT2,3779,3379.462842,8.556814137,50,3804,7,,,,,,
2200,ENSG00000163453,STAR,3843,2491.743124,HISAT2,3793,2333.336376,8.204784264,50,3818,NA,,,,,,
2201,ENSG00000225206,STAR,157,7.380423761,HISAT2,206,6.899232007,2.382323733,-49,181.5,NA,,,,,,
2202,ENSG00000224394,STAR,214,13.55049978,HISAT2,263,12.94861984,2.99697199,-49,238.5,NA,,,,,,
2203,ENSG00000173250,STAR,217,27.26644816,HISAT2,266,27.04503635,3.708411612,-49,241.5,1,,,,,,
2204,ENSG00000236975,STAR,579,16.23940654,HISAT2,628,15.71759544,3.182137326,-49,603.5,NA,,,,,,
2205,ENSG00000225579,STAR,753,31.28002357,HISAT2,704,31.31533709,3.848821023,49,728.5,NA,,,,,,
2206,ENSG00000180440,STAR,771,99.65001751,HISAT2,820,96.70374062,4.997225029,-49,795.5,1,,,,,,
2207,ENSG00000073331,STAR,1099,141.9592855,HISAT2,1148,136.9941558,5.349278332,-49,1123.5,NA,,,,,,
2208,ENSG00000138642,STAR,1467,182.5180216,HISAT2,1418,175.5024747,5.599418718,49,1442.5,NA,,,,,,
2209,ENSG00000156218,STAR,1557,377.855915,HISAT2,1508,363.8788722,6.327571272,49,1532.5,NA,,,,,,
2210,ENSG00000165973,STAR,1646,74.1420471,HISAT2,1695,70.7918041,4.696271057,-49,1670.5,NA,,,,,,
2211,ENSG00000286000,STAR,1725,296.4054066,HISAT2,1676,289.6825219,6.089604056,49,1700.5,NA,,,,,,
2212,ENSG00000118492,STAR,1957,588.0998632,HISAT2,1908,571.6450369,6.772991564,49,1932.5,NA,,,,,,
2213,ENSG00000185250,STAR,2343,285.9666308,HISAT2,2392,268.8617287,6.041200681,-49,2367.5,NA,,,,,,
2214,ENSG00000162407,STAR,2379,1114.576327,HISAT2,2330,1092.050804,7.414935303,49,2354.5,5,,,,,,
2215,ENSG00000168496,STAR,2446,394.8566133,HISAT2,2397,384.1567394,6.374914052,49,2421.5,3,,,,,,
2216,ENSG00000131127,STAR,2649,1973.696323,HISAT2,2600,1884.612717,7.977969013,49,2624.5,NA,,,,,,
2217,ENSG00000081059,STAR,2700,413.1619188,HISAT2,2749,384.5443669,6.405945725,-49,2724.5,NA,,,,,,
2218,ENSG00000127603,STAR,2917,7136.957085,HISAT2,2868,6905.127858,9.267620208,49,2892.5,NA,,,,,,
2219,ENSG00000100644,STAR,2965,2785.736654,HISAT2,2916,2709.991885,8.328628007,49,2940.5,NA,,,,,,
2220,ENSG00000152465,STAR,3007,1010.039387,HISAT2,2958,972.110938,7.310613563,49,2982.5,NA,,,,,,
2221,ENSG00000233836,STAR,3015,487.2244792,HISAT2,2966,471.4799531,6.583360059,49,2990.5,NA,,,,,,
2222,ENSG00000114738,STAR,3156,216.0743966,HISAT2,3107,207.4759135,5.767734428,49,3131.5,NA,,,,,,
2223,ENSG00000150787,STAR,3172,1059.299729,HISAT2,3123,1024.625971,7.359857578,49,3147.5,9,,,,,,
2224,ENSG00000163539,STAR,3510,7560.77818,HISAT2,3461,7268.178962,9.323210708,49,3485.5,NA,,,,,,
2225,ENSG00000157703,STAR,254,8.629869279,HISAT2,302,8.35144786,2.549882045,-48,278,NA,,,,,,
2226,ENSG00000205403,STAR,737,22.10518095,HISAT2,785,19.33739468,3.458644515,-48,761,NA,,,,,,
2227,ENSG00000197635,STAR,823,64.99332299,HISAT2,871,63.39021461,4.57149375,-48,847,NA,,,,,,
2228,ENSG00000205838,STAR,866,131.1255298,HISAT2,914,126.5769258,5.269989868,-48,890,NA,,,,,,
2229,ENSG00000133115,STAR,1450,282.0570064,HISAT2,1498,270.6831434,6.034041588,-48,1474,NA,,,,,,
2230,ENSG00000118513,STAR,1494,124.9694371,HISAT2,1542,119.6173954,5.219155834,-48,1518,NA,,,,,,
2231,ENSG00000143476,STAR,1549,425.7377798,HISAT2,1501,410.2589976,6.447095505,48,1525,NA,,,,,,
2232,ENSG00000082556,STAR,1772,545.6998971,HISAT2,1724,532.8736993,6.699668733,48,1748,NA,,,,,,
2233,ENSG00000118271,STAR,1861,1613398.786,HISAT2,1909,1470899.553,14.66943579,-48,1885,NA,,,,,,
2234,ENSG00000115539,STAR,2255,1012.966121,HISAT2,2207,944.4039975,7.303283257,48,2231,NA,,,,,,
2235,ENSG00000135929,STAR,2313,352.4040726,HISAT2,2265,341.8934341,6.260251965,48,2289,5,,,,,,
2236,ENSG00000008513,STAR,2398,564.9439416,HISAT2,2350,540.1711161,6.727467053,48,2374,NA,,,,,,
2237,ENSG00000164300,STAR,2613,12230.39942,HISAT2,2565,11645.15611,9.801065907,48,2589,NA,,,,,,
2238,ENSG00000125814,STAR,2698,1268.515481,HISAT2,2650,1232.21493,7.541483051,48,2674,NA,,,,,,
2239,ENSG00000054793,STAR,2738,1423.911812,HISAT2,2690,1386.313783,7.657787724,48,2714,NA,,,,,,
2240,ENSG00000165030,STAR,2823,161.8675243,HISAT2,2775,156.6531693,5.481447384,48,2799,1,,,,,,
2241,ENSG00000273045,STAR,2825,161.6821208,HISAT2,2777,154.39578,5.475961379,48,2801,4,,,,,,
2242,ENSG00000072274,STAR,2848,17790.30631,HISAT2,2800,17358.57336,10.18375192,48,2824,NA,,,,,,
2243,ENSG00000120705,STAR,3031,1740.163376,HISAT2,2983,1678.470625,7.855311584,48,3007,NA,,,,,,
2244,ENSG00000213047,STAR,3073,668.4151381,HISAT2,3025,652.214654,6.902262687,48,3049,NA,,,,,,
2245,ENSG00000197860,STAR,3115,314.2344806,HISAT2,3163,297.9652278,6.138195831,-48,3139,NA,,,,,,
2246,ENSG00000105849,STAR,3223,1380.271682,HISAT2,3175,1344.380468,7.626795286,48,3199,2,,,,,,
2247,ENSG00000203930,STAR,3605,5701.123949,HISAT2,3557,5418.502071,9.03722134,48,3581,NA,,,,,,
2248,ENSG00000133313,STAR,3680,623.5690628,HISAT2,3632,593.7677243,6.824865859,48,3656,NA,,,,,,
2249,ENSG00000134202,STAR,4098,5811.381262,HISAT2,4050,5587.387031,9.060107399,48,4074,NA,,,,,,
2250,ENSG00000124570,STAR,4100,1490.559108,HISAT2,4052,1416.510967,7.695673672,48,4076,NA,,,,,,
2251,ENSG00000120837,STAR,4104,1429.943889,HISAT2,4056,1368.029068,7.656317499,48,4080,5,,,,,,
2252,ENSG00000104219,STAR,4159,1009.726161,HISAT2,4111,987.084778,7.31539705,48,4135,NA,,,,,,
2253,ENSG00000283240,STAR,143,10.43601382,HISAT2,190,10.24980075,2.74476227,-47,166.5,NA,,,,,,
2254,ENSG00000143318,STAR,734,67.82252293,HISAT2,781,65.59592354,4.611355862,-47,757.5,NA,,,,,,
2255,ENSG00000253476,STAR,1130,41.61131993,HISAT2,1177,40.7540115,4.126946072,-47,1153.5,NA,,,,,,
2256,ENSG00000072201,STAR,1587,326.2048035,HISAT2,1540,313.9928838,6.180433224,47,1563.5,NA,,,,,,
2257,ENSG00000102230,STAR,1666,103.350421,HISAT2,1619,97.89169054,5.025827744,47,1642.5,NA,,,,,,
2258,ENSG00000197291,STAR,1882,79.6868993,HISAT2,1835,73.82862008,4.758759646,47,1858.5,NA,,,,,,
2259,ENSG00000137968,STAR,1914,615.3416219,HISAT2,1867,603.0232897,6.820947445,47,1890.5,NA,,,,,,
2260,ENSG00000198522,STAR,1961,3036.793706,HISAT2,1914,2908.386385,8.409827756,47,1937.5,NA,,,,,,
2261,ENSG00000008394,STAR,2013,1945.09992,HISAT2,1966,1871.884705,7.965907408,47,1989.5,NA,,,,,,
2262,ENSG00000142621,STAR,2093,200.5030642,HISAT2,2140,190.1945035,5.689008258,-47,2116.5,NA,,,,,,
2263,ENSG00000185946,STAR,2172,2323.549169,HISAT2,2125,2208.012991,8.139602652,47,2148.5,NA,,,,,,
2264,ENSG00000150477,STAR,2380,568.9710209,HISAT2,2333,534.8639692,6.729110561,47,2356.5,NA,,,,,,
2265,ENSG00000170876,STAR,2403,1402.177753,HISAT2,2356,1356.165819,7.640248483,47,2379.5,2,,,,,,
2266,ENSG00000172379,STAR,2476,554.8257865,HISAT2,2429,536.7344111,6.713190671,47,2452.5,NA,,,,,,
2267,ENSG00000279159,STAR,2577,303.4085531,HISAT2,2624,287.4952078,6.102907878,-47,2600.5,NA,,,,,,
2268,ENSG00000113068,STAR,2678,3880.460306,HISAT2,2631,3699.651263,8.65352071,47,2654.5,NA,,,,,,
2269,ENSG00000108799,STAR,2790,449.9996818,HISAT2,2743,431.5741867,6.500969462,47,2766.5,NA,,,,,,
2270,ENSG00000105808,STAR,3056,287.4180183,HISAT2,3009,259.9520504,6.034030724,47,3032.5,NA,,,,,,
2271,ENSG00000112972,STAR,3096,7507.13789,HISAT2,3049,7287.565461,9.31927734,47,3072.5,NA,,,,,,
2272,ENSG00000131747,STAR,3268,1368.74807,HISAT2,3221,1336.286926,7.619180166,47,3244.5,NA,,,,,,
2273,ENSG00000058272,STAR,3512,4785.649695,HISAT2,3465,4612.344781,8.86669758,47,3488.5,NA,,,,,,
2274,ENSG00000117133,STAR,3516,1188.731434,HISAT2,3469,1147.280926,7.47441585,47,3492.5,NA,,,,,,
2275,ENSG00000132718,STAR,3558,3636.12889,HISAT2,3511,3508.531463,8.592373875,47,3534.5,1,,,,,,
2276,ENSG00000171865,STAR,3617,913.9011285,HISAT2,3570,890.0128256,7.214436377,47,3593.5,NA,,,,,,
2277,ENSG00000234268,STAR,3779,2441.588324,HISAT2,3732,2353.261013,8.193737148,47,3755.5,NA,,,,,,
2278,ENSG00000117597,STAR,3881,1537.179209,HISAT2,3834,1488.87679,7.732639946,47,3857.5,NA,,,,,,
2279,ENSG00000012174,STAR,4090,863.4978133,HISAT2,4043,845.3492957,7.159426002,47,4066.5,NA,,,,,,
2280,ENSG00000241749,STAR,246,62.1155567,HISAT2,292,57.68658858,4.510407217,-46,269,3,,,,,,
2281,ENSG00000185811,STAR,312,12.63452442,HISAT2,358,12.11206552,2.928018433,-46,335,NA,,,,,,
2282,ENSG00000165376,STAR,786,126.4867612,HISAT2,832,121.5090814,5.23239817,-46,809,NA,,,,,,
2283,ENSG00000164638,STAR,1199,467.9744577,HISAT2,1153,420.5473916,6.519513229,46,1176,NA,,,,,,
2284,ENSG00000280322,STAR,1247,135.7163337,HISAT2,1201,134.6523929,5.313415465,46,1224,NA,,,,,,
2285,ENSG00000137124,STAR,1312,236.3205265,HISAT2,1358,220.423826,5.847976435,-46,1335,2,,,,,,
2286,ENSG00000198270,STAR,1374,564.4478126,HISAT2,1328,527.9648649,6.719532639,46,1351,NA,,,,,,
2287,ENSG00000101746,STAR,1415,101.8886956,HISAT2,1369,97.75441088,5.015728309,46,1392,NA,,,,,,
2288,ENSG00000079841,STAR,1537,163.5461286,HISAT2,1583,155.6890252,5.486416539,-46,1560,NA,,,,,,
2289,ENSG00000285763,STAR,1608,77.39971938,HISAT2,1654,72.74348865,4.734191732,-46,1631,NA,,,,,,
2290,ENSG00000185352,STAR,1754,1754.72637,HISAT2,1708,1703.227771,7.865702315,46,1731,2,,,,,,
2291,ENSG00000157214,STAR,1823,1011.900481,HISAT2,1777,994.4740363,7.319293574,46,1800,NA,,,,,,
2292,ENSG00000198075,STAR,1935,4822.234614,HISAT2,1889,4622.818317,8.872577431,46,1912,NA,,,,,,
2293,ENSG00000180530,STAR,2004,1203.470116,HISAT2,2050,1177.479633,7.491204737,-46,2027,NA,,,,,,
2294,ENSG00000166913,STAR,2073,4320.011625,HISAT2,2119,4111.225425,8.760237301,-46,2096,NA,,,,,,
2295,ENSG00000165566,STAR,2115,488.3059667,HISAT2,2069,473.0598174,6.58594525,46,2092,NA,,,,,,
